Timestamp,What group are you observing?,What is the level of engagement of each student in solving the task? (please mark all that apply) [Student A],What is the level of engagement of each student in solving the task? (please mark all that apply) [Student B],What is the level of engagement of each student in solving the task? (please mark all that apply) [Student C],What is the level of engagement of each student in solving the task? (please mark all that apply) [Student D],What is the level of engagement of each student in solving the task? (please mark all that apply) [Student E],"Please write down any other comment you have, notes or notable events during these 5 minutes"
22/11/2017 13:35:03,Group 1,"Talking with their group peers to solve the task, Interacting with technology (e.g., phone, answer forms) to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with technology (e.g., phone, answer forms) to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task",,
22/11/2017 13:35:13,Group 4,"Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Looking to others as they try to solve the task, Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Looking to others as they try to solve the task, Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task",,
22/11/2017 13:35:40,Group 2,"Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task",,All are working on attaching the shapes to boards 
22/11/2017 13:37:01,Group 5,"Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Totally disengaged, Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Looking to others as they try to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task, Interacting with external people (observers, teachers, people in the street) to solve the task",,Continue focused painting. D asks something to another group.
22/11/2017 13:38:05,Group 4,"Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task",,
22/11/2017 13:39:23,Group 1,"Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task",,Drawing
22/11/2017 13:40:26,Group 3,"Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with technology (e.g., phone, answer forms) to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Looking to others as they try to solve the task, Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task",,
22/11/2017 13:41:31,Group 5,"Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Looking to others as they try to solve the task, Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Looking to others as they try to solve the task, Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task, Interacting with external people (observers, teachers, people in the street) to solve the task",,"Continue focused work. Teacher talks about end of task, they start hurrying up. Get up and return materials"
22/11/2017 13:42:21,Group 2,"Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task",,C is still cutting shapes while others attaching it to the board
22/11/2017 13:42:59,Group 4,"Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Talking with their group peers to solve the task, Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task",,
22/11/2017 13:45:05,Group 1,"Interacting with external people (observers, teachers, people in the street) to solve the task",Looking to others as they try to solve the task,Looking to others as they try to solve the task,Looking to others as they try to solve the task,,"Makes the presentation, others listening"
22/11/2017 13:46:07,Group 3,"Totally disengaged, Talking with their group peers to solve the task, Interacting with external people (observers, teachers, people in the street) to solve the task","Interacting with external people (observers, teachers, people in the street) to solve the task","Talking with their group peers to solve the task, Interacting with external people (observers, teachers, people in the street) to solve the task","Talking with their group peers to solve the task, Interacting with external people (observers, teachers, people in the street) to solve the task",,
22/11/2017 13:46:38,Group 4,"Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task","Interacting with other resources (e.g., paper, QRs, other physical objects) to solve the task",,
22/11/2017 13:49:59,Group 1,Looking to others as they try to solve the task,Looking to others as they try to solve the task,Looking to others as they try to solve the task,Looking to others as they try to solve the task,,Listening others’ presentations
22/11/2017 13:50:00,Group 4,"Interacting with technology (e.g., phone, answer forms) to solve the task","Interacting with technology (e.g., phone, answer forms) to solve the task","Interacting with technology (e.g., phone, answer forms) to solve the task","Interacting with technology (e.g., phone, answer forms) to solve the task",,
22/11/2017 13:50:05,Group 3,"Talking with their group peers to solve the task, Interacting with technology (e.g., phone, answer forms) to solve the task, Interacting with external people (observers, teachers, people in the street) to solve the task","Totally disengaged, Talking with their group peers to solve the task, Interacting with technology (e.g., phone, answer forms) to solve the task, Interacting with external people (observers, teachers, people in the street) to solve the task","Talking with their group peers to solve the task, Interacting with technology (e.g., phone, answer forms) to solve the task, Interacting with external people (observers, teachers, people in the street) to solve the task","Talking with their group peers to solve the task, Interacting with technology (e.g., phone, answer forms) to solve the task, Interacting with external people (observers, teachers, people in the street) to solve the task",,
22/11/2017 13:55:08,Group 2,Talking with their group peers to solve the task,"Talking with their group peers to solve the task, Interacting with technology (e.g., phone, answer forms) to solve the task",Talking with their group peers to solve the task,"Talking with their group peers to solve the task, Interacting with technology (e.g., phone, answer forms) to solve the task",,
22/11/2017 13:55:46,Group 3,"Interacting with technology (e.g., phone, answer forms) to solve the task","Interacting with technology (e.g., phone, answer forms) to solve the task","Talking with their group peers to solve the task, Interacting with technology (e.g., phone, answer forms) to solve the task","Talking with their group peers to solve the task, Interacting with technology (e.g., phone, answer forms) to solve the task",,
22/11/2017 14:00:08,Group 3,"Interacting with external people (observers, teachers, people in the street) to solve the task","Totally disengaged, Interacting with external people (observers, teachers, people in the street) to solve the task","Talking with their group peers to solve the task, Interacting with external people (observers, teachers, people in the street) to solve the task","Talking with their group peers to solve the task, Interacting with external people (observers, teachers, people in the street) to solve the task",,
